1893,93,91,85,92,85,83,60,66,62,69,67,48,60,69,76,73,73,57,58,47,52,60,68,23,75,72,70,19,54,49,,68.3
1894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,64,74,76,81,84,85,24,57,61,65,59,59,65,68,54,61,64,72,29,79,81,82,68,57,60,65,73,78,73,20,,69.6
1897,69,67,60,61,60,60,51,56,63,59,69,76,61,59,61,65,77,89,90,87,86,75,79,80,83,84,63,58,69,63,,69.1
1898,66,65,65,69,68,27,83,85,83,85,88,76,75,21,72,82,84,92,78,22,62,63,61,76,79,81,69,55,53,59,,73.5
1899,76,81,78,71,60,64,69,23,27,86,91,84,61,67,24,80,74,80,84,83,75,73,26,81,90,82,13,22,73,64,,76.0
1900,73,80,81,63,22,78,76,71,74,78,80,85,73,62,67,66,47,7,83,65,74,78,71,53,53,25,58,99,60,"58
52",,
1901,,,,72,65,,,56,63,64,71,,,68,62,76,,26,81,25,68,,,,,,,,,,,
1902,84,89,88,70,77,85,22,72,83,78,79,86,81,66,64,62,20,68,62,64,24,18,HS,20,55,,54,56,66,60,,
1903,22,74,19,ss,,59,61,79,79,58,55,"49
48",58,54,63,69,73,69,"60
50",71,,22,73,69,62,59,22,71,60,62,,665
1904,29,83,87,89,90,89,85,,76,70,24,71,79,78,82,,25,70,24,75,22,69,74,65,,,74,,27,69,,71.2
1905,82,87,,82,79,78,76,84,h8,80,86,80,65,65,69,64,09,70,83,70,79,83,92,70,19,56,52,52,58,55,,"72.5
742"
1906,72,79,,78,78,83,85,72,63,19,61,55,58,60,63,70,80,89,92,84,85,84,68,63,#19,21,75,77,78,85,,73.8
1907,73,65,69,75,76,71,24,80,86,85,69,64,59,68,65,76,59,58,60,65,71,77,81,84,77,19,,63,63,68,,
1908,86,83,85,88,90,95,66,,78,75,,,90,85,78,62,62,73,76,74,76,66,95,,52,59,66,75,,80,,745
1909,80,,74,80,86,98,58,83,88,26,52,72,24,76,.58,38,70,64,19,57,58,99,72,83,79,69,84,,29,56,,73
1910,63,2,72,67,70,G,63,,2,55,65,,69,85,58,72,35,73,28,28,64,94,74,94,64,69,,76,74,13,,78.8
1911,90,92,18,82,76,39,68,67,7/,76,74,72,62,74,61,"04
17.9",07,37,S°,48,66,58,63,64,74,70,62,,64,69,,69.5
L2,19,64,58,53,160,6.5,57,51,70,76,"76
96",22.,78,63,72,75,72,72,,69,71,62,55,58,64,69,,,73,71,,55.
